id;type_ID;name;code1;code2;property1;property2;manufacture;price;price_unitID;image_path;record_date
371;8;ENTEGRE;AM85C30-10PC ;;AM85C30-10PC ;;;0;Usd;;06.06.2020 08:33
372;8;REGÜLATÖR;AMS1117-5;;AMS1117-5;;;0;Usd;;06.06.2020 08:33
373;8;MOSFET DÝSCRETE;AO3406;;AO3406;;;0;Usd;;06.06.2020 08:33
374;9;AYIRMA PLAKASI;APP / KPR;;APP / KPR;;;0;Usd;;06.06.2020 08:33
375;9;AYIRMA PLAKASI;APP / PYK 1.5-2.5-4;;APP / PYK 1.5-2.5-4;;;0;Usd;;06.06.2020 08:33
376;12;SENSÖR;ARDUINO HAREKET SENSÖRÜ;;ARDUINO HAREKET SENSÖRÜ;;;0;Usd;;06.06.2020 08:33
377;8;ARDUÝNO;ARDUÝNO MEGA;;ARDUÝNO MEGA;;;0;Usd;;06.06.2020 08:33
378;8;ARDUÝNO;ARDUÝNO MÝNÝ;;ARDUÝNO MÝNÝ;;;0;Usd;;06.06.2020 08:33
379;9;AYIRMA PLAKASI;ATP-ST QUATTRO;;ATP-ST QUATTRO;;;0;Usd;;06.06.2020 08:33
380;9;Etiketli Çevirmeli Acil Stop Butonu;B202EE;;B202EE;;;0;Usd;;06.06.2020 08:33
381;8;LED;BARGRAF LED;;BARGRAF LED;;;0;Usd;;06.06.2020 08:33
382;8;KONDANSATÖR;BC 817 ;;BC 817 ;;;0;Usd;;06.06.2020 08:33
383;8;TRANSÝSTÖR;BC237;;BC237;;;0;Usd;;06.06.2020 08:33
384;8;TRANSÝSTÖR;BC238;;BC238;;;0;Usd;;06.06.2020 08:33
385;8;TRANSÝSTÖR;BC327;;BC327;;;0;Usd;;06.06.2020 08:33
386;8;TRANSÝSTÖR;BC328;;BC328;;;0;Usd;;06.06.2020 08:33
387;8;TRANSÝSTÖR;BC337;;BC337;;;0;Usd;;06.06.2020 08:33
388;8;TRANSÝSTÖR;BC402;;BC402;;;0;Usd;;06.06.2020 08:33
389;8;TRANSÝSTÖR;BC546;;BC546;;;0;Usd;;06.06.2020 08:33
390;8;TRANSÝSTÖR;BC547 ;;BC547 ;;;0;Usd;;06.06.2020 08:33
391;8;TRANSÝSTÖR;BC548;;BC548;;;0;Usd;;06.06.2020 08:33
392;8;TRANSÝSTÖR;BC556;;BC556;;;0;Usd;;06.06.2020 08:33
393;8;TRANSÝSTÖR;BC557;;BC557;;;0;Usd;;06.06.2020 08:33
394;8;TRANSÝSTÖR;BC558;;BC558;;;0;Usd;;06.06.2020 08:33
395;8;TRANSÝSTÖR;BC807;;BC807;;;0;Usd;;06.06.2020 08:33
396;8;TRANSÝSTÖR;BC817;;BC817;;;0;Usd;;06.06.2020 08:33
397;8;TRANSÝSTÖR;BC846;;BC846;;;0;Usd;;06.06.2020 08:33
398;8;TRANSÝSTÖR;BC847;;BC847;;;0;Usd;;06.06.2020 08:33
399;8;TRANSÝSTÖR;BC856;;BC856;;;0;Usd;;06.06.2020 08:33
400;8;TRANSÝSTÖR;BC857;;BC857;;;0;Usd;;06.06.2020 08:33
401;8;TRANSÝSTÖR;BC858;;BC858;;;0;Usd;;06.06.2020 08:33
402;8;TRANSÝSTÖR;BCP56 NPN ;;BCP56 NPN ;;;0;Usd;;06.06.2020 08:33
403;8;TRANSÝSTÖR;BD139;;BD139;;;0;Usd;;06.06.2020 08:33
404;8;TRANSÝSTÖR;BD140;;BD140;;;0;Usd;;06.06.2020 08:33
405;8;TRANSÝSTÖR;BDX34C ;;BDX34C ;;;0;Usd;;06.06.2020 08:33
406;8;KABLO;BEYAZ MONTAJ KABLOSU;;BEYAZ MONTAJ KABLOSU;;;0;Usd;;06.06.2020 08:33
407;9;Açýlý durdurucu;BG/S;;BG/S;;;0;Usd;;06.06.2020 08:33
408;8;MOSFET;BS 170 ;;BS 170 ;;;0;Usd;;06.06.2020 08:33
409;8;REGÜLATÖR;BT151 ;;BT151 ;;;0;Usd;;06.06.2020 08:33
410;9;yay baský baðlantýlý buat;BUK 2.5/3;;BUK 2.5/3;;;0;Usd;;06.06.2020 08:33
411;8;TRANSÝSTÖR;BUK436-800B ;;BUK436-800B ;;;0;Usd;;06.06.2020 08:33
412;8;SÝGORTA;CAM - 5X20MM ;;CAM - 5X20MM ;;;0;Usd;;06.06.2020 08:33
413;8;MOTOR;CARELESS MOTOR;;CARELESS MOTOR;;;0;Usd;;06.06.2020 08:33
414;8;ENTEGRE;CD40106 ;;CD40106 ;;;0;Usd;;06.06.2020 08:33
415;8;ENTEGRE;CD4010BE;;CD4010BE;;;0;Usd;;06.06.2020 08:33
416;8;ENTEGRE;CD4011 ;;CD4011 ;;;0;Usd;;06.06.2020 08:33
417;8;ENTEGRE;CD4028 ;;CD4028 ;;;0;Usd;;06.06.2020 08:33
418;8;ENTEGRE;CD4071 ;;CD4071 ;;;0;Usd;;06.06.2020 08:33
419;8;ENTEGRE;CD4077 ;;CD4077 ;;;0;Usd;;06.06.2020 08:33
420;9;RJ45 konnektör;CUC-IND-C1ZNI-B/R4QV6 ;;CUC-IND-C1ZNI-B/R4QV6 ;;;0;Usd;;06.06.2020 08:33
421;8;POTANSÝYOMETRE;ÇOKTURLU POTANSÝYOMETRE;;ÇOKTURLU POTANSÝYOMETRE;;;0;Usd;;06.06.2020 08:33
422;8;ENTEGRE;D8742 ;;D8742 ;;;0;Usd;;06.06.2020 08:33
423;8;DÝYAK;DB3C702 ;;DB3C702 ;;;0;Usd;;06.06.2020 08:33
424;8;KÖPRÜ DÝYOT;DF10M ;;DF10M ;;;0;Usd;;06.06.2020 08:33
425;9;2kutup kartuþ sigorta yuvasý;DF81N 2P kartuþ tip sigorta yuvasý;;DF81N 2P kartuþ tip sigorta yuvasý;;;0;Usd;;06.06.2020 08:33
426;8;SÝGORTA;DÝRENÇ TÝPLÝ AKSÝYEL ;;DÝRENÇ TÝPLÝ AKSÝYEL ;;;0;Usd;;06.06.2020 08:33
427;8;TUNÝK KONNEKTÖR ;DÝÞÝ ;;DÝÞÝ ;;;0;Usd;;06.06.2020 08:33
428;8;HEADER;DÝÞÝ 180;;DÝÞÝ 180;;;0;Usd;;06.06.2020 08:33
429;8;HEADER;DÝÞÝ 90;;DÝÞÝ 90;;;0;Usd;;06.06.2020 08:33
430;8;KLEMENS;DÝÞÝ ERKEK  5LÝ;;DÝÞÝ ERKEK  5LÝ;;;0;Usd;;06.06.2020 08:33
431;8;ENTEGRE;DP5380N ;;DP5380N ;;;0;Usd;;06.06.2020 08:33
432;8;ENTEGRE;DP8352N ;;DP8352N ;;;0;Usd;;06.06.2020 08:33
433;9;KLEMENS KAPAK ;D-PT 2,5-MT;;D-PT 2,5-MT;;;0;Usd;;06.06.2020 08:33
434;9;KLEMENS KAPAK ;D-PT 2,5-PE/3L;;D-PT 2,5-PE/3L;;;0;Usd;;06.06.2020 08:33
435;9;KLEMENS KAPAK ;D-PTT 1,5/S-2MT-0,8;;D-PTT 1,5/S-2MT-0,8;;;0;Usd;;06.06.2020 08:33
436;9;KLEMENS KAPAK ;D-PTTB 2,5;;D-PTTB 2,5;;;0;Usd;;06.06.2020 08:33
437;8;ENTEGRE;DS1302 GERÇEK ZAMAN ;;DS1302 GERÇEK ZAMAN ;;;0;Usd;;06.06.2020 08:33
438;8;TRANSÝSTÖR;DS18B20 ;;DS18B20 ;;;0;Usd;;06.06.2020 08:33
439;8;ENTEGRE;DS75150N ;;DS75150N ;;;0;Usd;;06.06.2020 08:33
440;9;KLEMENS KAPAK ;D-UT 2,5/10 BU ;;D-UT 2,5/10 BU ;;;0;Usd;;06.06.2020 08:33
441;9;KLEMENS KAPAK ;D-UT 2,5/10 YE ;;D-UT 2,5/10 YE ;;;0;Usd;;06.06.2020 08:33
442;9;Durdurucu;E/UK 1;;E/UK 1;;;0;Usd;;06.06.2020 08:33
443;9;Energy Server;EBX510 Enerji server;;EBX510 Enerji server;;;0;Usd;;06.06.2020 08:33
444;9;Sýra Klemens;EKL 0S;;EKL 0S;;;0;Usd;;06.06.2020 08:33
445;9;Sýra Klemens;EKL 1S;;EKL 1S;;;0;Usd;;06.06.2020 08:33
446;9;Sýra Klemens;EKL 2S;;EKL 2S;;;0;Usd;;06.06.2020 08:33
447;8;KONDANSATÖR;ELEKTROL,TÝK;;ELEKTROL,TÝK;;;0;Usd;;06.06.2020 08:33
448;8;KONDANSATÖR;ELEKTROLÝTÝK / 4u7 / 35V / SMD;;ELEKTROLÝTÝK / 4u7 / 35V / SMD;;;0;Usd;;06.06.2020 08:33
449;8;POTANSÝYOMETRE;ENCODER;;ENCODER;;;0;Usd;;06.06.2020 08:33
450;8;ENTEGRE;ENT-1;;16 BACAK;;DIGI;2;Euro;ENT-1.png;06.06.2020 08:33
451;8;NE555P ;ENTEGRE;;ENTEGRE;;;0;Usd;;06.06.2020 08:33
452;8;TUNÝK KONNEKTÖR ;ERKEK;;ERKEK;;;0;Usd;;06.06.2020 08:33
453;8;HEADER ;ERKEK 90 ( L );;ERKEK 90 ( L );;;0;Usd;;06.06.2020 08:33
454;8;DÝÞÝ POWER JAK;ERKEK GÝRÝÞLÝ;;ERKEK GÝRÝÞLÝ;;;0;Usd;;06.06.2020 08:33
455;8;HEADER ;ERKEK PÝN HEADER / 2X90 / 2X40 PÝN;;ERKEK PÝN HEADER / 2X90 / 2X40 PÝN;;;0;Usd;;06.06.2020 08:33
456;12;ARDUÝNO SHEILD;ETHERNET;;ETHERNET;;;0;Usd;;06.06.2020 08:33
457;9;Kaçak akým koruma rölesi;EZ9F43220, C20, 2P sigorta, Schneider;;EZ9F43220, C20, 2P sigorta, Schneider;;;0;Usd;;06.06.2020 08:33
458;9;GEÇMELÝ KÖPRÜ;FBS 10-3,5;;FBS 10-3,5;;;0;Usd;;06.06.2020 08:33
459;9;GEÇMELÝ KÖPRÜ;FBS 10-5 ;;FBS 10-5 ;;;0;Usd;;06.06.2020 08:33
460;9;Geçmeli köprü;FBS 3-8 CT;;FBS 3-8 CT;;;0;Usd;;06.06.2020 08:33
461;8;MOSFET;FDS 6575;;FDS 6575;;;0;Usd;;06.06.2020 08:33
462;9;Kaçak akým koruma rölesi;FH204 AC, 30mA, 63a, 4P, Kaçak akým koruma rölesi, ABB, 2CSF204004R1250;;FH204 AC, 30mA, 63a, 4P, Kaçak akým koruma rölesi, ABB, 2CSF204004R1250;;;0;Usd;;06.06.2020 08:33
463;8;ARDUÝNO MODÜL;FT232;;FT232;;;0;Usd;;06.06.2020 08:33
464;8;MOSFET;FZ44NS;;FZ44NS;;;0;Usd;;06.06.2020 08:33
465;12;SENSÖR;GAZ;;GAZ;;;0;Usd;;06.06.2020 08:33
466;9;Klemens iþaretleme için grup etiket ;GBS 5-25X12;;GBS 5-25X12;;;0;Usd;;06.06.2020 08:33
467;9;Motor koruma þalteri;GV2ME21, 17-23A;;GV2ME21, 17-23A;;;0;Usd;;06.06.2020 08:33
468;9;Motor koruma þalteri;GV2-P04, 0.4-0.63A;;GV2-P04, 0.4-0.63A;;;0;Usd;;06.06.2020 08:33
469;9;Motor koruma þalteri;GV2-P05, 0,63-1A, ;;GV2-P05, 0,63-1A, ;;;0;Usd;;06.06.2020 08:33
470;9;Motor koruma þalteri;GV2-RT05;;GV2-RT05;;;0;Usd;;06.06.2020 08:33
471;9;S Tarak Bara;GV3, ve TeSys D serisi;;GV3, ve TeSys D serisi;;;0;Usd;;06.06.2020 08:33
472;9;Motor koruma þalteri;GV3P40, 30-40A, ;;GV3P40, 30-40A, ;;;0;Usd;;06.06.2020 08:33
473;9;MKÞ yardýmcý kontak;GVAD1010, 1NO+1NC, yandan montaj;;GVAD1010, 1NO+1NC, yandan montaj;;;0;Usd;;06.06.2020 08:33
474;9;Düþük Gerilim Bobini;GVAU225, 220V;;GVAU225, 220V;;;0;Usd;;06.06.2020 08:33
475;8;ARDUÝNO BLUETOOTH MODÜL;HC-05;;HC-05;;;0;Usd;;06.06.2020 08:33
476;8;ENTEGRE;HC85 ;;HC85 ;;;0;Usd;;06.06.2020 08:33
477;8;ENTEGRE;HCF4030BE ;;HCF4030BE ;;;0;Usd;;06.06.2020 08:33
478;8;ENTEGRE;HCF4066 ;;HCF4066 ;;;0;Usd;;06.06.2020 08:33
479;8;ENTEGRE;HCF4081 ;;HCF4081 ;;;0;Usd;;06.06.2020 08:33
480;8;ENTEGRE;HCF4081BE ;;HCF4081BE ;;;0;Usd;;06.06.2020 08:33
481;9;Kontak ara parça modülü;HC-M-05-PT-F;;HC-M-05-PT-F;;;0;Usd;;06.06.2020 08:33
482;9;Modül taþýyýcý çerçevesi;HC-M-B24-MF-B;;HC-M-B24-MF-B;;;0;Usd;;06.06.2020 08:33
483;9;Pnömatik kontak;HC-M-PN2-6,00-ST;;HC-M-PN2-6,00-ST;;;0;Usd;;06.06.2020 08:33
484;9;Muhafaza;HC-STA-B24-BWD-ELC-AL;;HC-STA-B24-BWD-ELC-AL;;;0;Usd;;06.06.2020 08:33
485;9;Muhafaza;HC-STA-B24-HHFD-1TTP21-EL-AL;;HC-STA-B24-HHFD-1TTP21-EL-AL;;;0;Usd;;06.06.2020 08:33
486;8;ENTEGRE;HEF4532BP;;HEF4532BP;;;0;Usd;;06.06.2020 08:33
487;8;HOPARLÖR;HOPARLÖR;;HOPARLÖR;;;0;Usd;;06.06.2020 08:33
488;8;SOKET;IDC DÝÞÝ ;;IDC DÝÞÝ ;;;0;Usd;;06.06.2020 08:33
489;8;SOKET;IDC ERKEK ;;IDC ERKEK ;;;0;Usd;;06.06.2020 08:33
490;8;KABLO;IDE-10;;IDE-10;;;0;Usd;;06.06.2020 08:33
491;8;2,5MK R 1/4W DÝRENÇ;IDE-20;;IDE-20;;;0;Usd;;06.06.2020 08:33
492;8;POWER MOSFET;IRF1405 ;;IRF1405 ;;;0;Usd;;06.06.2020 08:33
493;8;MOSFET;IRF3710S;;IRF3710S;;;0;Usd;;06.06.2020 08:33
494;8;MOSFET;IRF510;;IRF510;;;0;Usd;;06.06.2020 08:33
495;8;MOSFET;IRF540;;IRF540;;;0;Usd;;06.06.2020 08:33
496;8;MOSFET;IRF540 POWER ;;IRF540 POWER ;;;0;Usd;;06.06.2020 08:33
497;8;MOSFET;IRF640N;;IRF640N;;;0;Usd;;06.06.2020 08:33
498;8;MOSFET;IRFP260N POWER ;;IRFP260N POWER ;;;0;Usd;;06.06.2020 08:33
499;8;MOSFET;IRFP2907 ;;IRFP2907 ;;;0;Usd;;06.06.2020 08:33
500;8;KANAL POWER ;IRFZ44 N ;;IRFZ44 N ;;;0;Usd;;06.06.2020 08:33
501;8;MOSFET;IRLML6401;;IRLML6401;;;0;Usd;;06.06.2020 08:33
502;8;TRANSÝSTÖR;IXGH48N60C3 ;;IXGH48N60C3 ;;;0;Usd;;06.06.2020 08:33
503;8;D-SUB KONNEKTÖR;ÝÐNE AYAK DÝÞÝ;;ÝÐNE AYAK DÝÞÝ;;;0;Usd;;06.06.2020 08:33
504;8;D-SUB KONNEKTÖR;ÝÐNE AYAK ERKEK ;;ÝÐNE AYAK ERKEK ;;;0;Usd;;06.06.2020 08:33
505;8;KLEMENS;Ýkili PCB;;Ýkili PCB;;;0;Usd;;06.06.2020 08:33
506;8;POTANSÝYOMETRE;KADEMELÝ POTANSÝYOMETRE;;KADEMELÝ POTANSÝYOMETRE;;;0;Usd;;06.06.2020 08:33
507;8;KÖPRÜ DÝYOT;KBP304G ;;KBP304G ;;;0;Usd;;06.06.2020 08:33
508;8;KÖPRÜ DÝYOT;KBPC3510 ;;KBPC3510 ;;;0;Usd;;06.06.2020 08:33
509;8;LED;KIRMIZI;;KIRMIZI;;;0;Usd;;06.06.2020 08:33
510;8;LED;KIRMIZI 3 mm;;KIRMIZI 3 mm;;;0;Usd;;06.06.2020 08:33
511;12;SENSÖR;KIZILÖTESÝ SENSÖR;;KIZILÖTESÝ SENSÖR;;;0;Usd;;06.06.2020 08:33
512;8;ENTEGRE;KS58555 ;;KS58555 ;;;0;Usd;;06.06.2020 08:33
513;8;ENTEGRE;KT8592 ;;KT8592 ;;;0;Usd;;06.06.2020 08:33
514;8;TOGGLE ANAHTAR;KTS103;;KTS103;;;0;Usd;;06.06.2020 08:33
515;8;CBB60;KUTUPLU CBB60;;KUTUPLU CBB60;;;0;Usd;;06.06.2020 08:33
516;8;MOTOR SÜRÜCÜ;L293B ;;L293B ;;;0;Usd;;06.06.2020 08:33
517;9;Yardýmcý kontak bloðu;LA2KT2E, 24V DC, Düz zaman rölesi bloðu 1-30sn;;LA2KT2E, 24V DC, Düz zaman rölesi bloðu 1-30sn;;;0;Usd;;06.06.2020 08:33
518;8;ENTEGRE;LA4422 ;;LA4422 ;;;0;Usd;;06.06.2020 08:33
519;9;Yardýmcý kontak bloðu;LADN22, 2NO+2NC, D sersi kontaktör için;;LADN22, 2NO+2NC, D sersi kontaktör için;;;0;Usd;;06.06.2020 08:33
520;8;LAZER MODUL;LAZER MODÜLÜ;;LAZER MODÜLÜ;;;0;Usd;;06.06.2020 08:33
521;9;Kontaktör;LC1D09M7, 220V, 4KW, 1NO+1NC;;LC1D09M7, 220V, 4KW, 1NO+1NC;;;0;Usd;;06.06.2020 08:33
522;9;Kontaktör;LC1D12M7, 220V, 5,5KW, 1NO+1NC;;LC1D12M7, 220V, 5,5KW, 1NO+1NC;;;0;Usd;;06.06.2020 08:33
523;9;Kontaktör;LC1D18M7, 24V DC, 1NO+1NC;;LC1D18M7, 24V DC, 1NO+1NC;;;0;Usd;;06.06.2020 08:33
524;9;Kontaktör;LC1D25BD, 24V DC, 11KW,1NO+1NC;;LC1D25BD, 24V DC, 11KW,1NO+1NC;;;0;Usd;;06.06.2020 08:33
525;9;Kontaktör;LC1D25M7, 220V, 11KW, 1NO+1NC;;LC1D25M7, 220V, 11KW, 1NO+1NC;;;0;Usd;;06.06.2020 08:33
526;9;Kontaktör;LC1D40AM7, 220V, 18,5KW, 1NO+1NC;;LC1D40AM7, 220V, 18,5KW, 1NO+1NC;;;0;Usd;;06.06.2020 08:33
527;9;Kompanzasyon kontaktörü;LC1DFK11M7, 220V, ;;LC1DFK11M7, 220V, ;;;0;Usd;;06.06.2020 08:33
528;9;Kontaktör;LC1DT80AM7, 220V, 80A, 1NO+1NC;;LC1DT80AM7, 220V, 80A, 1NO+1NC;;;0;Usd;;06.06.2020 08:33
529;9;Kontaktör;LC1K0610M7,  220V, 2,2 KW, 1NO;;LC1K0610M7,  220V, 2,2 KW, 1NO;;;0;Usd;;06.06.2020 08:33
530;12;ARDUÝNO SHEILD;LCD KEYPAD ;;LCD KEYPAD ;;;0;Usd;;06.06.2020 08:33
531;8;LDR;LDR;;LDR;;;0;Usd;;06.06.2020 08:33
532;8;LÝPO PÝL;LÝPO;;LÝPO;;;0;Usd;;06.06.2020 08:33
533;8;REGÜLATÖR;LM 317 ;;LM 317 ;;;0;Usd;;06.06.2020 08:33
534;8;REGÜLATÖR;LM1117-3.3;;LM1117-3.3;;;0;Usd;;06.06.2020 08:33
535;8;REGÜLATÖR;LM2576-ADJ ;;LM2576-ADJ ;;;0;Usd;;06.06.2020 08:33
536;8;REGÜLATÖR;LM2576T ;;LM2576T ;;;0;Usd;;06.06.2020 08:33
537;8;REGÜLATÖR;LM2595S ;;LM2595S ;;;0;Usd;;06.06.2020 08:33
538;8;REGÜLATÖR;LM2596;;LM2596;;;0;Usd;;06.06.2020 08:33
539;8;TRANSÝSTÖR;LM317LZ;;LM317LZ;;;0;Usd;;06.06.2020 08:33
540;8;REGÜLATÖR;LM337T;;LM337T;;;0;Usd;;06.06.2020 08:33
541;8;ENTEGRE;LM358 ;;LM358 ;;;0;Usd;;06.06.2020 08:33
542;9;Kontaktör;LP1K0601BD, 24V, 2,2KW, 1 NC;;LP1K0601BD, 24V, 2,2KW, 1 NC;;;0;Usd;;06.06.2020 08:33
543;9;Kontaktör;LP1K0610BD, 24V, 2,2KW, 1 NO;;LP1K0610BD, 24V, 2,2KW, 1 NO;;;0;Usd;;06.06.2020 08:33
544;9;Kontaktör;LP1K1210BD, 24V DC, 2,2KW, 1 NO;;LP1K1210BD, 24V DC, 2,2KW, 1 NO;;;0;Usd;;06.06.2020 08:33
545;9;Termik Röle;LR2K0304, 0,36-0,54A;;LR2K0304, 0,36-0,54A;;;0;Usd;;06.06.2020 08:33
546;9;Termik Röle;LR2K0305, 0,54-0,8A;;LR2K0305, 0,54-0,8A;;;0;Usd;;06.06.2020 08:33
547;9;Termik Röle;LR2K0306, 0,8-1,2 A;;LR2K0306, 0,8-1,2 A;;;0;Usd;;06.06.2020 08:33
548;9;Termik Röle;LRE10, 4-6A;;LRE10, 4-6A;;;0;Usd;;06.06.2020 08:33
549;8;ENTEGRE;LS8045 ;;LS8045 ;;;0;Usd;;06.06.2020 08:33
550;9;Güç kaidesi;LUB12, MKÞ+ Kontaktör,;;LUB12, MKÞ+ Kontaktör,;;;0;Usd;;06.06.2020 08:33
551;8;Civata;M6x30;;M6x30;;;0;Usd;;06.06.2020 08:33
552;8;BUTON ;MANTAR BAÞLI YAYLI (KIRMIZI);;MANTAR BAÞLI YAYLI (KIRMIZI);;;0;Usd;;06.06.2020 08:33
553;8;BUTON;MANTAR BAÞLI YAYLI (MAVÝ);;MANTAR BAÞLI YAYLI (MAVÝ);;;0;Usd;;06.06.2020 08:33
554;8;BUTON ;MANTAR BAÞLI YAYLI (SÝYAH);;MANTAR BAÞLI YAYLI (SÝYAH);;;0;Usd;;06.06.2020 08:33
555;8;LED;MAVÝ ;;MAVÝ ;;;0;Usd;;06.06.2020 08:33
556;8;LED ;MAVÝ 3MM;;MAVÝ 3MM;;;0;Usd;;06.06.2020 08:33
557;8;KABLO;MAVÝ MONTAJ KABLOSU;;MAVÝ MONTAJ KABLOSU;;;0;Usd;;06.06.2020 08:33
558;8;TRÝMPOT;MAVÝ TRÝMPOT;;MAVÝ TRÝMPOT;;;0;Usd;;06.06.2020 08:33
